N = 3105	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.653574	MeanO1 = 0.305004	MeanV2 = 1.582593	MeanO2 = 0.316002	 rate = 0.000000
N = 3105	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.631972	MeanO1 = 0.310108	MeanV2 = 1.626678	MeanO2 = 0.310874	 rate = 0.004375
N = 3125	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.578848	MeanO1 = 0.316605	MeanV2 = 1.631122	MeanO2 = 0.308396	 rate = 0.000000
N = 3125	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.610683	MeanO1 = 0.312611	MeanV2 = 1.611963	MeanO2 = 0.312389	 rate = 0.002500
N = 3145	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.577610	MeanO1 = 0.316787	MeanV2 = 1.606598	MeanO2 = 0.312207	 rate = 0.000000
N = 3145	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.600267	MeanO1 = 0.314588	MeanV2 = 1.601542	MeanO2 = 0.314407	 rate = 0.003250
N = 3165	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.534980	MeanO1 = 0.323808	MeanV2 = 1.625911	MeanO2 = 0.309203	 rate = 0.000000
N = 3165	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.604839	MeanO1 = 0.315495	MeanV2 = 1.587125	MeanO2 = 0.317516	 rate = 0.016375
N = 3185	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.618151	MeanO1 = 0.310412	MeanV2 = 1.518386	MeanO2 = 0.326612	 rate = 0.000000
N = 3185	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.579198	MeanO1 = 0.318200	MeanV2 = 1.575099	MeanO2 = 0.318804	 rate = 0.003625
N = 3205	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.565244	MeanO1 = 0.318804	MeanV2 = 1.544570	MeanO2 = 0.322191	 rate = 0.000000
N = 3205	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.555843	MeanO1 = 0.320398	MeanV2 = 1.554248	MeanO2 = 0.320594	 rate = 0.000500
N = 3225	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.546978	MeanO1 = 0.321789	MeanV2 = 1.538561	MeanO2 = 0.323205	 rate = 0.000000
N = 3225	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.551473	MeanO1 = 0.322598	MeanV2 = 1.552311	MeanO2 = 0.322392	 rate = 0.003125
N = 3245	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.557905	MeanO1 = 0.319994	MeanV2 = 1.504381	MeanO2 = 0.328990	 rate = 0.000000
N = 3245	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.548735	MeanO1 = 0.324127	MeanV2 = 1.543774	MeanO2 = 0.324902	 rate = 0.005875
N = 3265	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.539751	MeanO1 = 0.322999	MeanV2 = 1.498585	MeanO2 = 0.329994	 rate = 0.000000
N = 3265	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.554050	MeanO1 = 0.324775	MeanV2 = 1.527118	MeanO2 = 0.328242	 rate = 0.023000
N = 3285	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.544570	MeanO1 = 0.322191	MeanV2 = 1.471272	MeanO2 = 0.334803	 rate = 0.000000
N = 3285	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.509599	MeanO1 = 0.328609	MeanV2 = 1.510412	MeanO2 = 0.328403	 rate = 0.001000
N = 3305	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.524282	MeanO1 = 0.325598	MeanV2 = 1.467916	MeanO2 = 0.335407	 rate = 0.000000
N = 3305	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.501865	MeanO1 = 0.331556	MeanV2 = 1.518683	MeanO2 = 0.329443	 rate = 0.015875
N = 3325	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.445764	MeanO1 = 0.339392	MeanV2 = 1.524282	MeanO2 = 0.325598	 rate = 0.000000
N = 3325	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.487620	MeanO1 = 0.332605	MeanV2 = 1.488424	MeanO2 = 0.332398	 rate = 0.001375
N = 3345	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.411301	MeanO1 = 0.345814	MeanV2 = 1.538561	MeanO2 = 0.323205	 rate = 0.000000
N = 3345	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.488183	MeanO1 = 0.334596	MeanV2 = 1.488996	MeanO2 = 0.334393	 rate = 0.005625
N = 3365	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.495143	MeanO1 = 0.330602	MeanV2 = 1.429467	MeanO2 = 0.342406	 rate = 0.000000
N = 3365	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.462333	MeanO1 = 0.336414	MeanV2 = 1.461217	MeanO2 = 0.336591	 rate = 0.000000
N = 3385	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.443571	MeanO1 = 0.339807	MeanV2 = 1.457884	MeanO2 = 0.337194	 rate = 0.000000
N = 3385	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.450512	MeanO1 = 0.338611	MeanV2 = 1.451260	MeanO2 = 0.338390	 rate = 0.000125
N = 3405	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.425160	MeanO1 = 0.343185	MeanV2 = 1.454578	MeanO2 = 0.337803	 rate = 0.000000
N = 3405	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.441970	MeanO1 = 0.340588	MeanV2 = 1.442717	MeanO2 = 0.340409	 rate = 0.001000
N = 3425	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.420878	MeanO1 = 0.343995	MeanV2 = 1.437038	MeanO2 = 0.340988	 rate = 0.000000
N = 3425	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.434003	MeanO1 = 0.342266	MeanV2 = 1.429983	MeanO2 = 0.342746	 rate = 0.004125
N = 3445	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.419804	MeanO1 = 0.344203	MeanV2 = 1.416609	MeanO2 = 0.344807	 rate = 0.000000
N = 3445	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.432573	MeanO1 = 0.344201	MeanV2 = 1.429343	MeanO2 = 0.344807	 rate = 0.004750
N = 3465	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.399713	MeanO1 = 0.348012	MeanV2 = 1.415530	MeanO2 = 0.344982	 rate = 0.000000
N = 3465	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.416197	MeanO1 = 0.346193	MeanV2 = 1.413018	MeanO2 = 0.346802	 rate = 0.002625
N = 3485	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.400776	MeanO1 = 0.347789	MeanV2 = 1.393461	MeanO2 = 0.349207	 rate = 0.000000
N = 3485	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.400783	MeanO1 = 0.348339	MeanV2 = 1.398058	MeanO2 = 0.348655	 rate = 0.003375
N = 3505	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.347713	MeanO1 = 0.358189	MeanV2 = 1.427313	MeanO2 = 0.342785	 rate = 0.000000
N = 3505	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.390235	MeanO1 = 0.350209	MeanV2 = 1.387127	MeanO2 = 0.350819	 rate = 0.000750
N = 3525	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.397633	MeanO1 = 0.348392	MeanV2 = 1.355695	MeanO2 = 0.356600	 rate = 0.000000
N = 3525	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.393661	MeanO1 = 0.352674	MeanV2 = 1.395680	MeanO2 = 0.352318	 rate = 0.007750
N = 3545	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.397633	MeanO1 = 0.348392	MeanV2 = 1.335869	MeanO2 = 0.360597	 rate = 0.000000
N = 3545	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.369524	MeanO1 = 0.355090	MeanV2 = 1.378141	MeanO2 = 0.353899	 rate = 0.009500
N = 3565	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.396589	MeanO1 = 0.348599	MeanV2 = 1.317377	MeanO2 = 0.364389	 rate = 0.000000
N = 3565	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.362066	MeanO1 = 0.356600	MeanV2 = 1.362753	MeanO2 = 0.356410	 rate = 0.002500
N = 3585	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.325128	MeanO1 = 0.362794	MeanV2 = 1.367781	MeanO2 = 0.354208	 rate = 0.000000
N = 3585	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.357675	MeanO1 = 0.358608	MeanV2 = 1.358385	MeanO2 = 0.358399	 rate = 0.004750
N = 3605	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.296423	MeanO1 = 0.368784	MeanV2 = 1.377989	MeanO2 = 0.352184	 rate = 0.000000
N = 3605	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.352664	MeanO1 = 0.360597	MeanV2 = 1.353653	MeanO2 = 0.360392	 rate = 0.007125
N = 3625	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.298306	MeanO1 = 0.368406	MeanV2 = 1.355695	MeanO2 = 0.356600	 rate = 0.000000
N = 3625	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.328879	MeanO1 = 0.362589	MeanV2 = 1.329552	MeanO2 = 0.362416	 rate = 0.001125
N = 3645	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.310666	MeanO1 = 0.365810	MeanV2 = 1.323188	MeanO2 = 0.363194	 rate = 0.000000
N = 3645	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.323282	MeanO1 = 0.364214	MeanV2 = 1.320375	MeanO2 = 0.364788	 rate = 0.002000
N = 3665	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.308749	MeanO1 = 0.366208	MeanV2 = 1.305903	MeanO2 = 0.366813	 rate = 0.000000
N = 3665	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.326033	MeanO1 = 0.365399	MeanV2 = 1.311190	MeanO2 = 0.367606	 rate = 0.014625
N = 3685	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.287973	MeanO1 = 0.370605	MeanV2 = 1.307799	MeanO2 = 0.366413	 rate = 0.000000
N = 3685	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.311304	MeanO1 = 0.368193	MeanV2 = 1.308146	MeanO2 = 0.368784	 rate = 0.005250
N = 3705	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.308749	MeanO1 = 0.366208	MeanV2 = 1.268536	MeanO2 = 0.374790	 rate = 0.000000
N = 3705	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.291647	MeanO1 = 0.370205	MeanV2 = 1.288838	MeanO2 = 0.370810	 rate = 0.000750
N = 3725	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.283316	MeanO1 = 0.371590	MeanV2 = 1.274971	MeanO2 = 0.373410	 rate = 0.000000
N = 3725	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.290313	MeanO1 = 0.372191	MeanV2 = 1.287493	MeanO2 = 0.372802	 rate = 0.004125
N = 3745	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.259423	MeanO1 = 0.376800	MeanV2 = 1.280533	MeanO2 = 0.372194	 rate = 0.000000
N = 3745	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.269459	MeanO1 = 0.374603	MeanV2 = 1.270371	MeanO2 = 0.374392	 rate = 0.000000
N = 3765	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.237919	MeanO1 = 0.381594	MeanV2 = 1.284252	MeanO2 = 0.371418	 rate = 0.000000
N = 3765	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.273811	MeanO1 = 0.376112	MeanV2 = 1.269849	MeanO2 = 0.376903	 rate = 0.005375
N = 3785	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.266723	MeanO1 = 0.375210	MeanV2 = 1.237011	MeanO2 = 0.381805	 rate = 0.000000
N = 3785	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.272474	MeanO1 = 0.378581	MeanV2 = 1.273119	MeanO2 = 0.378410	 rate = 0.009250
N = 3805	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.247711	MeanO1 = 0.379395	MeanV2 = 1.237919	MeanO2 = 0.381594	 rate = 0.000000
N = 3805	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.244424	MeanO1 = 0.380211	MeanV2 = 1.241745	MeanO2 = 0.380818	 rate = 0.000125
N = 3825	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.229088	MeanO1 = 0.383585	MeanV2 = 1.238790	MeanO2 = 0.381386	 rate = 0.000000
N = 3825	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.236107	MeanO1 = 0.382202	MeanV2 = 1.233443	MeanO2 = 0.382810	 rate = 0.000375
N = 3845	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.300196	MeanO1 = 0.368008	MeanV2 = 1.155568	MeanO2 = 0.401001	 rate = 0.000000
N = 3845	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.241549	MeanO1 = 0.384186	MeanV2 = 1.238613	MeanO2 = 0.384797	 rate = 0.007000
N = 3865	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.185279	MeanO1 = 0.393799	MeanV2 = 1.248609	MeanO2 = 0.379189	 rate = 0.000000
N = 3865	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.222953	MeanO1 = 0.386597	MeanV2 = 1.223547	MeanO2 = 0.386390	 rate = 0.003125
N = 3885	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.221204	MeanO1 = 0.385386	MeanV2 = 1.194569	MeanO2 = 0.391601	 rate = 0.000000
N = 3885	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.210677	MeanO1 = 0.388588	MeanV2 = 1.211275	MeanO2 = 0.388418	 rate = 0.001500
N = 3905	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.182778	MeanO1 = 0.394407	MeanV2 = 1.215991	MeanO2 = 0.386597	 rate = 0.000000
N = 3905	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.199671	MeanO1 = 0.390389	MeanV2 = 1.198805	MeanO2 = 0.390615	 rate = 0.000000
N = 3925	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.193715	MeanO1 = 0.391813	MeanV2 = 1.187804	MeanO2 = 0.393191	 rate = 0.000000
N = 3925	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.192786	MeanO1 = 0.392586	MeanV2 = 1.193360	MeanO2 = 0.392417	 rate = 0.001125
N = 3945	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.173637	MeanO1 = 0.396606	MeanV2 = 1.191182	MeanO2 = 0.392417	 rate = 0.000000
N = 3945	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.206308	MeanO1 = 0.392838	MeanV2 = 1.186418	MeanO2 = 0.396182	 rate = 0.020250
N = 3965	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.186984	MeanO1 = 0.393402	MeanV2 = 1.161284	MeanO2 = 0.399619	 rate = 0.000000
N = 3965	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.185588	MeanO1 = 0.396606	MeanV2 = 1.186419	MeanO2 = 0.396392	 rate = 0.006000
N = 3985	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.212521	MeanO1 = 0.387413	MeanV2 = 1.121289	MeanO2 = 0.409583	 rate = 0.000000
N = 3985	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.166705	MeanO1 = 0.398591	MeanV2 = 1.167250	MeanO2 = 0.398408	 rate = 0.000625
N = 4005	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.128354	MeanO1 = 0.407808	MeanV2 = 1.187804	MeanO2 = 0.393191	 rate = 0.000000
N = 4005	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.168009	MeanO1 = 0.400183	MeanV2 = 1.165536	MeanO2 = 0.400789	 rate = 0.004375
N = 4025	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.149913	MeanO1 = 0.402382	MeanV2 = 1.149104	MeanO2 = 0.402590	 rate = 0.000000
N = 4025	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.150452	MeanO1 = 0.402495	MeanV2 = 1.150126	MeanO2 = 0.402477	 rate = 0.001875
N = 4045	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.113486	MeanO1 = 0.411614	MeanV2 = 1.170314	MeanO2 = 0.397422	 rate = 0.000000
N = 4045	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.151173	MeanO1 = 0.404182	MeanV2 = 1.149007	MeanO2 = 0.404788	 rate = 0.004500
N = 4065	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.107320	MeanO1 = 0.413206	MeanV2 = 1.160453	MeanO2 = 0.399788	 rate = 0.000000
N = 4065	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.135161	MeanO1 = 0.406829	MeanV2 = 1.139771	MeanO2 = 0.406209	 rate = 0.006625
N = 4085	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.153954	MeanO1 = 0.401396	MeanV2 = 1.098109	MeanO2 = 0.415614	 rate = 0.000000
N = 4085	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.131301	MeanO1 = 0.408078	MeanV2 = 1.127023	MeanO2 = 0.408929	 rate = 0.006000
N = 4105	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.109618	MeanO1 = 0.412598	MeanV2 = 1.125997	MeanO2 = 0.408412	 rate = 0.000000
N = 4105	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.120712	MeanO1 = 0.411734	MeanV2 = 1.134169	MeanO2 = 0.409283	 rate = 0.015125
N = 4125	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.117383	MeanO1 = 0.410614	MeanV2 = 1.102686	MeanO2 = 0.414419	 rate = 0.000000
N = 4125	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.113010	MeanO1 = 0.413929	MeanV2 = 1.128670	MeanO2 = 0.411054	 rate = 0.017000
N = 4145	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.105769	MeanO1 = 0.413584	MeanV2 = 1.098870	MeanO2 = 0.415405	 rate = 0.000000
N = 4145	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.103781	MeanO1 = 0.415132	MeanV2 = 1.110509	MeanO2 = 0.413859	 rate = 0.008000
N = 4165	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.101167	MeanO1 = 0.414795	MeanV2 = 1.088237	MeanO2 = 0.418211	 rate = 0.000000
N = 4165	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.102285	MeanO1 = 0.415770	MeanV2 = 1.095403	MeanO2 = 0.417231	 rate = 0.007250
N = 4185	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.096571	MeanO1 = 0.416008	MeanV2 = 1.077719	MeanO2 = 0.421013	 rate = 0.000000
N = 4185	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.091402	MeanO1 = 0.418210	MeanV2 = 1.088889	MeanO2 = 0.418814	 rate = 0.001875
N = 4205	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.084474	MeanO1 = 0.419192	MeanV2 = 1.074771	MeanO2 = 0.421788	 rate = 0.000000
N = 4205	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.094557	MeanO1 = 0.420400	MeanV2 = 1.093501	MeanO2 = 0.420622	 rate = 0.009125
N = 4225	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.105010	MeanO1 = 0.413811	MeanV2 = 1.040463	MeanO2 = 0.431186	 rate = 0.000000
N = 4225	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.073008	MeanO1 = 0.422391	MeanV2 = 1.072264	MeanO2 = 0.422606	 rate = 0.001250
N = 4245	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.051268	MeanO1 = 0.428215	MeanV2 = 1.078488	MeanO2 = 0.420785	 rate = 0.000000
N = 4245	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.064403	MeanO1 = 0.424590	MeanV2 = 1.065147	MeanO2 = 0.424409	 rate = 0.000000
N = 4265	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.044047	MeanO1 = 0.430184	MeanV2 = 1.071056	MeanO2 = 0.422817	 rate = 0.000000
N = 4265	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.060142	MeanO1 = 0.426608	MeanV2 = 1.060867	MeanO2 = 0.426394	 rate = 0.002000
N = 4285	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.049822	MeanO1 = 0.428591	MeanV2 = 1.050537	MeanO2 = 0.428381	 rate = 0.000000
N = 4285	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.066611	MeanO1 = 0.428591	MeanV2 = 1.067121	MeanO2 = 0.428381	 rate = 0.009125
N = 4305	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.050537	MeanO1 = 0.428381	MeanV2 = 1.035475	MeanO2 = 0.432610	 rate = 0.000000
N = 4305	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.045114	MeanO1 = 0.431803	MeanV2 = 1.058132	MeanO2 = 0.429173	 rate = 0.014750
N = 4325	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.027673	MeanO1 = 0.434812	MeanV2 = 1.044047	MeanO2 = 0.430184	 rate = 0.000000
N = 4325	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.036711	MeanO1 = 0.432276	MeanV2 = 1.034943	MeanO2 = 0.432716	 rate = 0.000125
N = 4345	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.030519	MeanO1 = 0.433989	MeanV2 = 1.026964	MeanO2 = 0.435023	 rate = 0.000000
N = 4345	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.031583	MeanO1 = 0.434264	MeanV2 = 1.029074	MeanO2 = 0.434744	 rate = 0.003375
N = 4365	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.025559	MeanO1 = 0.435416	MeanV2 = 1.017846	MeanO2 = 0.437615	 rate = 0.000000
N = 4365	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.034870	MeanO1 = 0.435202	MeanV2 = 1.022936	MeanO2 = 0.437815	 rate = 0.012875
N = 4385	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.997843	MeanO1 = 0.443388	MeanV2 = 1.031912	MeanO2 = 0.433594	 rate = 0.000000
N = 4385	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.021815	MeanO1 = 0.437721	MeanV2 = 1.015220	MeanO2 = 0.439260	 rate = 0.007250
N = 4405	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.034053	MeanO1 = 0.432991	MeanV2 = 0.982305	MeanO2 = 0.447998	 rate = 0.000000
N = 4405	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.008185	MeanO1 = 0.440631	MeanV2 = 1.009394	MeanO2 = 0.440354	 rate = 0.002375
N = 4425	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.014385	MeanO1 = 0.438599	MeanV2 = 0.987681	MeanO2 = 0.446409	 rate = 0.000000
N = 4425	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.002526	MeanO1 = 0.443832	MeanV2 = 1.015300	MeanO2 = 0.441173	 rate = 0.014625
N = 4445	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.012989	MeanO1 = 0.438992	MeanV2 = 0.975606	MeanO2 = 0.449984	 rate = 0.000000
N = 4445	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.004565	MeanO1 = 0.444587	MeanV2 = 1.005038	MeanO2 = 0.444423	 rate = 0.006250
N = 4465	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.987007	MeanO1 = 0.446621	MeanV2 = 0.987681	MeanO2 = 0.446409	 rate = 0.000000
N = 4465	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.991364	MeanO1 = 0.446193	MeanV2 = 0.989339	MeanO2 = 0.446784	 rate = 0.001750
N = 4485	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.955887	MeanO1 = 0.456021	MeanV2 = 1.006075	MeanO2 = 0.441012	 rate = 0.000000
N = 4485	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.994472	MeanO1 = 0.447037	MeanV2 = 0.981735	MeanO2 = 0.449943	 rate = 0.014000
N = 4505	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.970978	MeanO1 = 0.451409	MeanV2 = 0.976954	MeanO2 = 0.449587	 rate = 0.000000
N = 4505	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.977279	MeanO1 = 0.450195	MeanV2 = 0.975287	MeanO2 = 0.450805	 rate = 0.001375
N = 4525	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.976292	MeanO1 = 0.449820	MeanV2 = 0.958481	MeanO2 = 0.455200	 rate = 0.000000
N = 4525	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.971285	MeanO1 = 0.452181	MeanV2 = 0.969091	MeanO2 = 0.452786	 rate = 0.003375
N = 4545	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.941053	MeanO1 = 0.460580	MeanV2 = 0.980954	MeanO2 = 0.448391	 rate = 0.000000
N = 4545	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.971433	MeanO1 = 0.453453	MeanV2 = 0.961802	MeanO2 = 0.455517	 rate = 0.011250
N = 4565	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.955250	MeanO1 = 0.456185	MeanV2 = 0.953290	MeanO2 = 0.456789	 rate = 0.000000
N = 4565	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.954800	MeanO1 = 0.456414	MeanV2 = 0.953942	MeanO2 = 0.456577	 rate = 0.000500
N = 4585	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.930262	MeanO1 = 0.463991	MeanV2 = 0.965706	MeanO2 = 0.453003	 rate = 0.000000
N = 4585	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.948140	MeanO1 = 0.458855	MeanV2 = 0.951359	MeanO2 = 0.458154	 rate = 0.004500
N = 4605	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.943609	MeanO1 = 0.459812	MeanV2 = 0.939136	MeanO2 = 0.461188	 rate = 0.000000
N = 4605	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.959462	MeanO1 = 0.458635	MeanV2 = 0.942784	MeanO2 = 0.462379	 rate = 0.018750
N = 4625	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.949396	MeanO1 = 0.458006	MeanV2 = 0.920854	MeanO2 = 0.467014	 rate = 0.000000
N = 4625	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.935702	MeanO1 = 0.463098	MeanV2 = 0.940957	MeanO2 = 0.461932	 rate = 0.006875
N = 4645	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.903536	MeanO1 = 0.472624	MeanV2 = 0.954594	MeanO2 = 0.456414	 rate = 0.000000
N = 4645	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.930422	MeanO1 = 0.466698	MeanV2 = 0.949831	MeanO2 = 0.462267	 rate = 0.022500
N = 4665	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.921468	MeanO1 = 0.466797	MeanV2 = 0.923351	MeanO2 = 0.466189	 rate = 0.000000
N = 4665	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.940970	MeanO1 = 0.464434	MeanV2 = 0.923613	MeanO2 = 0.468553	 rate = 0.019625
N = 4685	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.939136	MeanO1 = 0.461188	MeanV2 = 0.893792	MeanO2 = 0.475822	 rate = 0.000000
